모병제 좋긴 한데 한반도 주변의 군사 강국들을 생각 하면 현재의 병력수를 유지 해야 하는데... 우리나라 제정적 여건으로 가능 하긴 하나?	1
여성분들 남자들도 하는데 우리라고 못할거 없잖아요!! 우리도 군대 이야기 해봅시다!!	0
최대한 빠른 시일내에 도입해주세요	1
인구는 줄어들어가고있는데 뜬금없이 뭔 모병제야;;	0
여자들은 행정병이나 간호병, 취사병, 무전병하면 됨	0
여자들 힘쎄고 북괴도 놀랄말한 말빨을 가지고 있음 무조건 가야함	0
ㅋㅋ 군대 몇이나 가겠냐? 청년실업율 폭등하겠군 하여간 이정부 종자들은 경제라고는 배운적이 없나? 하기사 도덕도 배운적이 없을거같다. 윤리는 고사하고 ㅋ	0
진작 실현되었어야 했다. 남성에게만 부과하는 징병제가 이나라 불평등 성갈등의 근본이다!	0
임신도 안해, 생산력도 없어, 개념도 없어 군대가야지 당연.	0
하려면 내년부터 하는게 좋을듯합니다.	0
하려면 빨리 시행하세요 20대 초반에 가게	0
1012명 대상으로 조사한건데 국민과반넘었다고ㅋㅋㅋㅋ	0
나는 투표도 안했는데 국민의 과반수는 도대체 모야...어디서 투표하는건데	0
저 여잔데 찬성해요! 적어도 자기 몸 지킬 수 있는 기초훈련이라도 받을 수 있으면 좋겠네요 최대한 빨리 도입해주세요ㅠ	0
지금 하는 거 여자도 충분히 할 수 있음그리도 국민의 의무인데 남자만 하는 걸 하대하거 무시할 거면 현역 기간 동안 병역세라도 내던가	0
앵앵징징땡깡 여자라서 못해요, 맨날 존재하지도 않는 남성중심,강간문화 타령, 툭하면 성희롱,성폭력 고소질에 자기들 심기 헤아려주지 않으면 성인지감수성 부족하다며 인터넷에 찌르는 여자들은 사회생활에도 적합하지 못하다.	0
요즘 여자들 군대를 안가서 인간이 안된듯. 적극 찬성한다	0
군대는 남성의 전유물이 아니다. 남성이 할 수 있는 일이라면 여성도 할 수 있다.	0
장교만 갈수있고 의무는 못가게 만든 코미디법은 이 지구상 한국만 유일	0
10군번인데..군대가 뭐 악폐습 등 안좋은거 많긴 한데 정말 거기서 배워오는거 많은데..다양한 위치를 경험해보면서 집단 속에서 여러위치에 있는 사람에 대한 이해의 폭이 넓어짐	0
여성집병제 찬성! 모병제 반대👎	0
아니 이런 투표를 언제 했다는 거냐;;;? 나 국민 아닌가봐...?언제 물어봄,,,백신도 그렇고;;;	0
남여평등 여자도 군대가라	0
걍 가는 걸로 하고 생리대 가격 낮춰주세요 ㅠㅠ 저도 여성인지라 생리대 값이 만만치 않습니다 ㅠㅠ 그리고 조심히 발언을 해보자면 생리를 한다고 해서 군대를 못가겠다고 하는 건 우기는 것 같긴 합니다.. 그리고 여성이라고 못할 거 없잖아요 여성이 사회적 약자가 아니라고 말만 하지 말고 보여줘요 다들	0
2년간 군대에서 공부도하고 취업준비도 하고 개꿀띵^^	0
가기싫은데 할거면 빨리하자 빨리 갔다 오게	0
가장 이상적인 시나리오는 여성징병가고 북한이 핵포기하고 종전선언하면 모병제로 가는것 잠깐이라도 여성징병시기가 있어야 불필요한 남녀갈등을 해소하고 대한민국이 진정한 선진국이 될수 있다고 봄	1
국방도 물론 중요하지만 개념 탑재할곳이 필요하다 단체생활 해본적이 없으니 극이기주의이고 배려심은 전혀 없다 배울곳이 필요하고 꼭 군대 아니여도 된다 국공립 어린이집 딱 6개월 봉사업무 배치해서 예비 엄마도 경험해보고 출산정책에도 도움될것이라 생각한다	0
징병제하자.. 어차피 난 나이 많아서 못가니까. ㅋㅋ	0
여성 징병제 하면 겁나 재밌을 듯 ㅋㅋㅋ.. 수류탄 삑사리 나는 X들부터 시작해서 사격장에서 총기 잘못 다뤄 실신하는 N들과 거기에 내무반 안에서 편 가르기와 기싸움도 어마어마할 것이고... 라떼는 말이야 하면서 여자들 군대 썰만 풀어도 개꿀잼에 팝콘 각 일 듯.... 언니 오늘은 언니 일병때 병장N하고 맞짱뜬 이야기좀 해주세요....넘 재미있어요....	0
양성구분없이 징병제실시 또는 모병제실시... 이길만이 앞으로 한국의 사회문제와 갈등을 없애는 유일한 방법이다.	1
보내줘라 ssibar 제발 1000명 투표로 무슨 국민 과반수ㅋㅋㅋ 뉴스 지대로 못쓰낰ㅋㅋㅋ	0
OOO들, 군대는 가기 싫고 세금도 더 내기 싫고...누가 월급 200만원 받고 군대 가겠냐? 사회에서 알바를 해도 월 200은 받는데 머리에 총 맞았다고 그 돈 받고 군대 가냐? 닥치고 징병제는 유지해야 하고, 여성징병제는 추가로 도입해야 된다.	0
여성부없애고, 성인지예산 없애면 모병제 가능하다. 성인지 예산만 30조가 넘는다. 돈이 없는게 아니라 쓸모없는데 돈이 들어가고 있다. 쓸데없이 연말되면 보도블럭 좀 갈아 엎지 마라.	1
저는 여군들이 가장 멋있어보이던데요	0
여성분들 이제는 군대가서 새로운 경험 할때가온것같습니다 오대기든 방차통이든.. 부사관으로가서 남자 병사들 괴롭히지말고 제대로 병사들 마음이 뭔지 알아야 하지않을까요??	0
당장 남녀 공동 징병해라	0
나처럼 군복무기간 30개월받게하고 월급 7천원에 매달 15갑씩 연초 지급하자. 빡세게 훈련마치면 담배 일발장전!! 이거 반드시 시켜. 나도 군대가서 흡연 배웠어. 여자들 사회서 돈벌고 편히자고 놀때 그 쥐고생한 국군장병들이 흡연충이나? 담뱃값인하하라는 민심에 간접흡연, 금연, 국민건강 들먹이며 정작 전자담배까지 팔아 챙기는 악마들아. 여성도 군대 보내서 똑같이 고생해봐야 혐오와 삿대질을 멈춘다. 어디서 감히 나라지킨 애국자들 담배연기에 코를 쥐어막아.	0
월급 200 이하 주고 모병제 하자는 39%는 양아치아닌가	0
이스라엘 처럼 인구수가 적으면 여성 징병은 불가피. 출산율 매년 낮아지니 결국 여성징병은 어쩔수 없는 방향	0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 내년부터 ㄱㄱ	0
그치 평등하다면 징집도 좋지	0
기자야 전국민투표결과 아니고 고작몇명가지고 이딴글쓴거 너도 찌질할거라믹는다 전국미느투표해보자 어디 언론 몰이 하지말고 적어도 우리나라에멀쩡한 남자들는 이딴 설문 안한다	0
여성이 힘이 적고 세고임신을 하고 안하고를 떠나서남성만을 징병하는 것은 엄연한 성차별 입니다.	0
가능할까? 여성군대를 창설해야하고 같은 부대안이라고 해도 막사나 생활관도 더 짓거나 만들어야할껀데.간부도 아니고 여성징병제로 일반사병이면 그에따라 부대시설이며 생리현상도 다르기에 그에따른 많은 부분이 지어지거나 변화해야할건데?비용은 충당함?	0
모병제로 표얻고 나라는 공산당한테 먹히게!!!	0
이게 여론조사다	0
모병제 할거면 월급 최소한4~500만원 정도맞춰야 군대 갈려고 할거 같은데무슨 200~ 250만원 인가요?	0
모병제 찬성하는분들께 질문~모병제모집시 지원할건가요? 목숨걸고 위험한 군생활 급여가250만원선이 적당하다고 생각 하십니까?모병제 찬성하는분들 250만원 받고 군 지원할사람 있을까요~~~ㅎㅎ	0
아랍이란 적들에 둘러싸인 이스라엘 봐라! 북한 짱깨 러쌰란 악마들에 둘러싸여 반도 끝자락의 쪼그만 한국과 비슷! ㅡ이런상황에 공산주의도 합법인 서구식민주주의를 해얀다는 자칭진보 타칭간첩인 좌빨 반역패거리들 ㅡ 이스라엘처럼 여성징병제 대학생군사훈련 해야한다	0
징병제인데 급여가 200~250만원? 이것도 남여평등으로 해서 남성도 똑같이 주는거죠?	0
하기싫은거만 있지	0
기왕 추진할 거면 a-z까지 체계 잘 세워서 뒷말 안 나오게 하길... 이 나라는 뭐 만들면 허술한 게 한둘이 아니라서 어설프게 만들 거 같다	0
저게 맞지 솔직히 말같지도않는 핑계대면서 안보무임승차하려는거 보면 ㅈㄴ 역겹고 비겁한 짓거리임 의무 당당히 하고 여성차별이니 뭐니 이야기 합시다	0
실검 ㅋㅋㅋㅋㅋㅋㅋ	0
중국이 성비 불균형 때문에 여자가 부족한데... 전쟁나면 장비 째로 여군 끌고가면서 꿩 먹고 알 먹고라고 좋아하겠네. 솔직히 너같으면 전쟁 났는데 적군이 젊고 약한 여자들이라면 무슨 생각하냐? 여자 앞세워서 전쟁 내보내면 개죽음 당할 거 같구만. 여자들이 할 수 있는 거나 조금 시켜. 영화보고 여자가 싸움 잘 사는 거 진짜 믿냐?	0
군대갔다오면애 낳는거 면재시켜줍시다	0
갈 놈들만 보내자..국민 의무랍시고 졸라 포장하지말고 왜 국개의원놈들 고위공직자 재벌들은 안가냐???	1
국방정책 아니라 저출산 대책과 부동산 정책도 포함된 듯. 결혼하면 군면제 될거고 애낳으면 집 필요할테고 참 비겁하다. 군복무기간 단축할땐 언제고 이제와 여성징병제를 한다고.. ? 군인이 필요하면 군복무기간 3년으로 원위치가 순서죠!	0
군대가면 바로 한남들부터 쏴야지~ㅎㅎ	0
그냥kbs 에서 1000명 데리고 여론조사 한거가지고 국민전체ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ고소득자 고액납세자들 불러서 물어봐라 반대 80%나온다.ㅋㅋ 찬성하는애들은 죄다 서민새기들임ㅋㅋ	0
그냥kbs 에서 1000명 데리고 여론조사 한거가지고 국민전체ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ고소득자 고액납세자들 불러서 물어봐라 반대 80%나온다.ㅋㅋ 찬성하는애들은 죄다 서민새기들임ㅋㅋ	0
https://open.kakao.com/o/gDc2yICc여기서 여성징병제에 대해서 토론할 사람 구해요♡	0
찬성하는 남자들 : 나만 가기 억울하다 빼애게개개개개개새애애애액	0
종전선언 밑밥깔라구 ㅋㅋ	0
남자들도 군대가기 싫어서 이리저리 빼는 애들많은데 여자들이라고 안 그러겠냐?..뭐 여성징집이든 모병이든 남자만 징집하든 상관없는데 제발 정신무장 제대로 된 애들만 군대가라...이건 뭐 별 이상한 애들까지 다 입대해서 틈만나면 성추행을 하질않나 군수품을 빼돌리지를 않나..기강은 완전 해이해져가지고...내부의 적이 더 무섭다...쪽수가 많다고 강군이 아니다 일단 내실이나 다지고 여성징병제인지 뭔지를 논해라	1
남녀 혼성부대 생기면 재밌겠다 병사들끼리 진실게임하고	0
이젠 모병제 해야지.더 강한 군대가 되고, 똥군기는 사라진다. 우리사회 일제군대문화 없앨 유일한 방법이다	1
모병제 찬성! 굵게 가야지	1
놀고있네~남자들대상으로 설문조상사니깐 과반이지! 그럼 가사노동과 육아로 직장승잔등에서 피해보는 여성을 대신해서 남자들은 뭘 내놓을껀데?!!	0
여경도 무쓸모인데 왜 군인은 여자를 못 뽑아서 난리임? 여자 징집할 돈으로 현역병들 장비나 개선시키지.	0
임신출산으로 경력단절도 심한데 군대까지 갔다오면 언제 출근하라고????	0
모병제하면되는데 세금으로 월급 주기 싫어서 저러나 왜저래. 딸없는 집만 찬성하겠지. 아들군대보내고 딸까지 또 군대보내야되는건 너무하잖아	1
징병제를 유지할거면 여자도 하던가 그게 아니면 모병제를 하던가 그 소리지. 꼴받았냐? 기자야?	1
남녀 상관없이 모병제 찬성합니다.	1
여자들의 신체가 병사가 되기에 부적격하다면,남자들이 신체검사에서 4급 판정을 받고도 군면제를 받는 것이 아닌 사회복무요원으로 거의 2년간 헐값의 월급에 근무를 하듯이 여자들도 군 복무기간과 동일하게 사회복무기간을 의무화 하는 것이 공평하다고 생각합니다.군가산점도 폐지된 마당에 한창 자기계발에 힘써 사회에서의 경쟁력을 키워야 하는 20대의 1년6개월에서 2년을 남자만 이런식으로 보내는 것은 절대 옳지 않은 제도인거 같습니다.	0
양성평등	0
여성분들에게 군캉스올 기회를 드리고 싶어요!! 잘들 노시잖아요 ㅋㅋㅋ	0
징병제할거면 여자도 가야지. 뭔	0
실행도 못할거면서 왜 기사질이냐???	0
신제 부적격, 출산육아 그딴거 다필요없다 막상 군대가면 훈련받는거 1년에 몇번안된다 1주일이 1년같은걸 젤 먼저 느낄거닼	0
여성징병제 동의합니다.그와 동시에 양성평등 이 아닌 성평등을 이뤄야 합니다.차별금지법통과도 조속히 해야하지 않을까 합니다.	0
여성징병 찬성합니다.	0
양성평등	0
여성징병제 찬성. 모병제 반대	0
모병제가 뭔뜻이예요?	0
지금 희망일자리 같은 공공근로자 20대 ~30대 천지삐까리다. 그런애들 모병해서 최저임금 주고 2~3년씩 굴리면 되는거 아니냐?	0
여성모병제로하고 단만25세로결혼후자녀가있는자는 면제로하고 복무중임신3개월후부텅만기제대시키고 포상제도실시한다	1
전문성가진 정예부대,고위층병역문제 해결이우선이다.  삽질하다 이년보내고 끌들어가 탈영,총기난사 없어야한다. 일년에 한번 사격연습 삼십전까지한다. 전시에는 모든국민이 싸운다.  이스라엘처럼!  모병제가 정답.	1
징병제와  직업하사관  확충을 병행해라 징병제는 유지해야한다ᆢ	0
모병제가 맞다.   군대 있는 동안 경제활동을 하지 못하게 만드는 건 또다른 불평등만 야기한다.   다른데 쓸 예산 13조를 국방비에 더 투자하는데 동의 할 사람 많다.   그리고 월급 잘 나오는 공무원이 수십만명 증가하게 되어 국민들의 삶도 개선될거다.	1
이제서야 이런 말들이 나오는 것이 신기할 따름	0
군부심 부리는 남자들 짜증나죠? 그깟 군대가 뭐라고 맨날천날 군부심 부리는지 어휴~ 이기회에 여성분들도 군대갔다와서 군부심 부리는 남자들 전부 찍어눌러줍시다!!!!!	0
여초 카페에 군캠프 자기도 보내달라는 글 수만개더라	0
여성 의무 징병제 적극 찬성한다	0
솔직히 나도 여자지만 군대가는거 반대안함. 단 여자도 남자랑 똑같이 군대가는 사회가 되면 남자들은 지금까지 가지고 있던 우월의식, 가부장의식, 여자가 말이야... 이런 의식 모두 버려야 할지도 모름.여자도 군대 나오는 사회라...... 그리 나쁘지 않은듯.	0
엄마 할머니 세대들이 차별받고 억압받은걸 82년생들이 보상받고 징병은 그 아랫세대들이 가게 생겼네	0
해병대 만기전역했고 30대 접어들었다. 나는 개인적으로 여성은 지금과 같은 모병제도 크게 상관 없다고 본다. 진짜 모든 여자들이 입대하면 전투적으로 도움이 전혀 안된다.. 힘들다고 울고짜고 생리휴식계 내고 뺑끼 쓸 게 눈에 훤하다. 인정할 건 인정하자. 여자의 신체적 능력은 평균적으로 남자들보다 현저히 떨어진다. 대신 국가 차원에서 확실한 군가산점제를 뒷받침해줬으면 좋겠다. 그리고 여군 문제보다 다시는 스티브유나 발치몽같은 개종자들이 안 나오도록, 아니면 처벌을 매우 강하게 할 수 있도록 법이 개정되는 게 더 먼저라고 생각한다.	1
페미니즘 유행의 결과	0
ㅋㅋㅋ 이제 시작이다. 지금의 십대애들이 똥줄타것네. 니들 윗 언니들중에 극성 페미들 때문에 니들이 군대가야할 날이 오고있다 이말이여 ㅋㅋㅋ	0
결혼하고 아이키우는여성면제주고 나머지 징집하면되지	0
여성들이 그렇게나 평등을 외치니 수십년간 남자들만 해오던 국방 독박을 이렇게라도 해결해 보자구	0
30대 패미들때문에 애꿎은 10대 20대초 여자애들만 피박쓰겠네.	0
애 보는걸로 퉁치자! 난 애볼래 군대갈래? 하면 그냥 군대갈거다. 애보기 정말힘들다 ㅠ	0
정부는 빨리 국민의견수렴하여 국민징병제 실시해라!!!대다수 여성들도 찬성한다	0
젊은 나이에 아이를 낳고 기르는 여성은 군면제가 맞지. 치안보다는 육아에 전념하는 것이 사회적으로도 많이 이롭다. 군징집 의무 관련한 대부분의 반대여론은, 아이를 키우고 있는 가정의 어머니로서 사회적으로 존중 받아야 하는 엄마들을 향한 것이 아니다. 1인 가구로 사회적 꿀은 요리조리 다 빨고 제도 미비로 피해 가면서, 사회에서 누군가는 부담하고 있는 의무를 이행 안하고 내 일 아니다 하는 사람들의 태도에 대한 비판이다. 한국도 많이 성숙하고 부유해졌으니 ,징집이나 국방세 공공근로 등으로 분담하는 것이 절대적으로 맞다.	0
여자들도 요즘 벌크업해서 왠간한 남자보다 체력좋다. 설득력없는 일방적 여성특혜 폐지하라. 여성위주 여가부부터 폐지하라!!	0
애 낳는건 남자도 할 수 없나요?같이 합시다...	0
우리나라 여자들은 생각이란걸 안한다 군대가 쉽지? 가봐라 울면서 집에보내달라하지ㅋㅋ	0
ㅎㅎ ㅎ ㅎ그냥 웃는다	0
여성들이 힘들거 같지만 실행되면 남성들이 훨씬 삶이 힘들어질거 같음.	0
사람이 없으니 ...지켜야할곳에 배치할 사람이 없어지니 ... 토론해볼 가치는 있다 한 명이 두군데 지킬순없잖아? 설마 남자처럼 굴리겠냐 서 있기만해도 되는 수준이겠지	0
이스라엘처럼 여성 징병제 속행하라~ 안보가 위험하다. 나라가 망하면 남자 여자 모두 죽는다. 여자들은 사회생활에서 평등만 요구하지 말고 병역 의무에도 평등을 주장해라!	0
울딸들도 보내고싶다. 진짜로	0
4주훈련 후 6주간 육아실습 거쳐 16개월간 보육공익 투입~	0
여성은 강하다. 이스라엘 이나 북유럽처럼 하자	0
동일임금 동일노동. 동일하게 병역의 의무를 수행. 모병제	1
혹시라도 군 내에서 성범죄 발생되거나 성추행 성희롱 발생하면 그냥 부랄을 잘라버리죠ㅋㅋㅋ? 남자들 워낙 감정적이고 감성적이라 허거운날 여자를 성범죄 대상으로 밖에 안보니까... 부랄 잘린다 하면 안그럴거 아냐 ㅠ	0
군캠프 라메? 개꿀빤다 했으니 이제 여자도 가즈아~~	0
https://www1.president.go.kr/petitions/593525 국민청원 동의 부탁드립니다. 남자들이 군대 다녀오는 동안 단절되는 시간이 2년인데 여자들은 스펙을 쌓을 수 있는 2년이라는 시간과 남자보다 많은 가산점을 받음에도 불구하고 불만이 많습니다. 실제로 여자들은 2년이란 시간동안 기술을 하나 더 전공할 시간이 있음에도 불구하고 자기들이 귀찮아서 스펙을 쌓지 않으면서 항상 남자가 더 유리하다고 찡찡 거립니다. 하지만 실상 여자들은 물리치료사 전공 후 2년이란 시간동안 작업치료과를 전공하여 오히려 더 많이법니다	0
부사관장교는 되는데 병사는못한다는거자체가 말같잖은핑계지	0
여자도 군대를 다녀와야 인간성이 바로 형성된다. 찬성함.	0
여자군인이라 하지말고 군인이라고 하자	0
갈등이 아닌 해결책을 고민해야 한다. 앞으로 인구가 계속 감소하여 경제활동 인구가 부족할 것으로 예상된다. 징병제를 기반으로 군인숫자를 재정리해야 할 시기이다.	0
출산하면 징병대상에서 제외하면 괜찮을 듯, 기억이 안나는데 이렇게 시행하는 나라가 있던걸로 아는데	0
이런말이 나오는게 폐미들 때문이지 ? 30살까지 의무 적용해서 징집하자	0
출산 안하면 군대 가라 출산하면 면제 시행되면 예산 따로 더 뿌리지 않아도 출산율 바로 드라마틱하게 몇 배 상승할듯	0
찬성~ 간만에 훌륭한 청원이다	1
왜이제야...군생활 공무원가산점 폐지할때 그러면 여자도 군대를가야지..왜 징병제를 하지않을까 이해안갔는데.....요즘 똑똑한여성분들 미투로만 여성인권찾지말고 징병제를통해 남여평등을 주장하세요~	0
찬성이아니라 대환영한다. 지금처럼 남성만 군대간다면 사회첫 출발부터 기회의 균등이 아니라 차등이 시작된다. 아님 군필자에게는 그에 상응하는 보상을 해줘야함이 마땅하다.	1
남녀 평등 주장하면서 여자는 왜 군대안가? 여자는 뭐 외게인 이야	0
얼굴도 모르는 육촌할아버지 70년도에 월북했다고 학군단 빠꾸먹었는데..십년도 안지나서 여자 징병제 얘기가 대두되네 ㅋㅋ.. 좀만 늦게태어날걸 ㅠㅠ	0
장교는 되고 사병은 왜 안되냐..상식적으로 생각하자..	0
필요하면 하겠죠.. 지금 불필요한데 돈들여 할까요	0
급여 200에 누가 군대 취직할까?사회에서 알바만해도 그정도는 버는데..	0
여자도 남자와 평등하기 때문에 징병제로 군복무해야된다.남자가 무수리 시대라. 여자도 군복무 무조건 시켜라	0
평등 외치는 여자들 다같이 군대 가서 평등 합시다	0
헌법상 국민 의무고 똑같은 국민으로서 여성도 최소한 공익은 하자. 건강 안 좋은 남성도 하는 공익을 여성이라고 못 할 이유가 없지 않는가.	0
그러면 남자들 육아휴직 무조건 쓰게 해주세요	0
여성도 신체조건 등급따라 현역 사회복무 등등하면 평등하고 ~.~ ~ ~ 찬성!!!!!	1
여남평등을 외치니 이제 뭔가 하나씩 바뀌는게 좋네 국민의 4대 의무 변경해서 확정짓자!	1
어차피 안될거지만. 여성징병재는 찬성이다. 언제든지 전쟁이날수있는 분단국가라는걸 잊으면안된다. 여자이기때문에 안된다. 못한다.여자는봐줘라..이런문제가 군대면제부터 시작이되는듯. 결국은 여성들한테 안좋은거라. 당당히 가자. 이스라엘도 여자들이 무조건간다. 거긴 다른여자가 아니잖아. 똑같은사람인데	0
추미애부터 보내서 뺑이치게 돌려봐라.	0
군대가서 남녀평등 외쳐봅시다! 남자들 군대갔다고 군부심 부리는거 아니꼬왔자나요	0
신체조건이 안되서 병사는 못하는데 여군간부로는 되는 신기한 성별 ^^7	0
하 문재인 뒤통수 쎄네	0
그럼 여경 여소방관 여군 다없애라	0
나라가 망해가니까 별 미친 소리가 다 나오네	0
저는 여자지만 여성징병제 찬성합니다. 남자만 군대에 가는게 남자들한테는 차별로 느껴지는 것을 이해하기 때문입니다. 여자도 군대에 갔다오면 더이상 남녀차별을 정당화할만한 어떤 이유도 남지 않습니다.	0
요즘애들은 2년근무하고 군대갔다왔다고 큰소리치네?ㅎㅎ나는 38개월했는데.....	0
사격훈련할때 조교 쏘고 오똑해 오똑해 이러는거 아니냐????	0
우리나라여성들은 남녀평등을외치면서 왜 국방문제거만 입을다물고있는가 ㅇ스라에여자들은 어떤가.	0
모든 국민은 국방의 의무를 져야하는데 여자는 국민 아님? 여자도 국방의 의무를 져야지 최소 남자들 만큼은 아니더라도 6개월 정도는 군복무 하자... 어차피 인구 절벽 시대라 남자들 군복무 기간 늘리는것도 한계임...	0
물론 가라면 갈꺼고 찬성이지만 이거 왜 지금가냐고 한 사람들은 이거 남자들이 여자는 몸약하니까 가지말라고한건뎈ㅋㅋㅋ 그럼 여자를 무시하질말던가 댓 상태들 왜이러냐 간다는뎈ㅋㅋㅋㅋ	0
희안하게 공산국가화되는 느낌은 기분탓인가?	0
여성들은 국방이무12개월 가즈아~~~	0
400백만원조도안가	0
생물학적?? 군견병 암컷도 나라 지킬것같은데	0
몸이 불편한 남성들조차도 면제가 아니라 꾸역꾸역 공익이라도 보내는 이유는? 그에반해 신체건강한 여성들은 공익조차 안보내는 이유는???	0
여자라고 안갈이유는 없지 남자라서 가야할 이유도 없고 ㄹㅇㅋㅋ	0
성차별 하면 안되는거에요 여성가족부 장관님 맨날 여성귄익 공무원 여성비율만 올리려고 하지마시고 여성징병제가고 평등하게 살자구요	0
